MaxDensityIndex MaxDensityDiff MaxIndex Max SumIndex Sum V1 V2 V3 V4 V5 V6 V7 V8
42255 34 16 17498.5 0.002006 4567 0.01839 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 64061178 64066178 MMU-MIR-871:NR_030536 0 -
42224 57 7 16462 0.002004 15840 0.045845 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 54754433 54759433 GPR101:NM_001033360 0 -
42218 76.5 26.5 16462 0.002004 8735.5 0.030174 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 54338782 54343782 VGLL1:NM_133251 0 +
42196 83 33 17845.5 0.002019 12437 0.038475 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 50785594 50790594 ETD:NM_175147 0 +
42194 65 15 16462 0.002004 7512.5 0.026937 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 50624109 50629109 FAM122C:NM_028671 0 +
42161 12 38 18920 0.002186 8075.5 0.028416 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 47148421 47153421 IGSF1:NM_183336:NM_177591:NM_183335:NM_177915 0 -
42159 95 45 16462 0.002004 9874 0.032887 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 47034180 47039180 OLFR1320:NM_207240 0 +
42148 92 42 15703.5 0.002 14309.5 0.04263 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 45692034 45697034 BCORL1:NM_178782 0 +
42144 66 16 18041.5 0.002044 17648.5 0.049512 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 45459401 45464401 XPNPEP2:NM_133213 0 +
42139 63 13 17498.5 0.002006 7650 0.027274 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 43679683 43684683 ACTRT1:NM_028514 0 +
42138 79 29 17697 0.00201 5966 0.022657 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 42441580 42446580 1110059M19RIK:NM_026841 0 +
42136 63.5 13.5 16462 0.002004 8953 0.030648 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 41719013 41724013 DCAF12L2:NM_175539 0 -
42133 30 20 16462 0.002004 7565 0.027067 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 39500088 39505088 STAG2:NM_001077712:NM_021465 0 +
42094 54 4 18024 0.00204 1761.5 0.009319 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 34802921 34807921 RHOX4A:NM_001039688 0 +
42086 47 3 16462 0.002004 9162 0.031241 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 34706336 34711336 AKAP14:NM_001033785 0 -
42055 88 38 16462 0.002004 1660.5 0.008744 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 31427196 31432196 4930408F14RIK:NM_029106 0 -
41964 74 24 17266.5 0.002005 9421 0.031859 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 18035899 18040899 4930578C19RIK:NM_175228 0 -
41956 55 5 15092.5 0.001841 7996 0.028244 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 16097497 16102497 CYPT5:NM_025738:NM_001039943:NM_001039941 0 +
41927 18 32 16462 0.002004 4979 0.019605 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 8858389 8863389 1700012L04RIK:NM_029588 0 +
41914 56 6 16462 0.002004 6818.5 0.025066 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 8163871 8168871 SSXB3:NM_198898 0 -
41903 5 45 16462 0.002004 19347 0.053032 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 7720427 7725427 RBM3:NM_016809:NM_001166411:NM_001166410:NM_001166409 0 -
41900 81 31 16462 0.002004 16074.5 0.046329 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 7665116 7670116 WAS:NM_009515 0 -
41899 3 47 16462 0.002004 8521 0.029563 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 7649385 7654385 SUV39H1:NM_011514 0 -
41896 36 14 18920 0.002186 10389 0.034052 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 7522514 7527514 HDAC6:NM_010413:NM_001130416 0 -
41890 25 25 16462 0.002004 10456.5 0.03425 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 7452931 7457931 PIM2:NM_138606 0 +
41884 88 38 17498.5 0.002006 20541 0.055602 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 7315949 7320949 CCDC120:NM_207202 0 -
41879 62.5 12.5 16462 0.002004 11994 0.037606 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 7245903 7250903 PLP2:NM_019755 0 -
41877 80.5 30.5 16462 0.002004 19035.5 0.052339 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 7213205 7218205 SYP:NM_009305 0 +
41873 74 24 18004.5 0.002035 17706.5 0.049641 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 7148225 7153225 4930524L23RIK:NR_029473 0 +
41858 32 18 16462 0.002004 12545 0.038748 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 5974762 5979762 SHROOM4:NM_001040459 0 +
41829 95 45 16462 0.002004 14474.5 0.043016 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 123713094 123718094 CXCR6:NM_030712 0 +
41824 86 36 16462 0.002004 20012 0.054463 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 123539182 123544182 SLC6A20B:NM_011731 0 -
41818 30 20 15092.5 0.001841 23734 0.063079 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 123057563 123062563 CLEC3B:NM_011606 0 +
41815 58 8 16462 0.002004 27407 0.074011 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 122941358 122946358 TGM4:NM_177911 0 +
41805 32 18 16462 0.002004 21063 0.056836 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 122258233 122263233 ABHD5:NM_026179 0 +
41801 89 39 15703.5 0.002 21781 0.058527 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 121859351 121864351 C730027P07RIK:NM_177743 0 +
41798 7 43 16462 0.002004 17355 0.048864 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 121764148 121769148 AC138528.2:NM_001112668 0 -
41797 16 34 16462 0.002004 13640 0.041183 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 121764617 121769617 HIGD1A:NM_019814 0 -
41790 6 44 17266.5 0.002005 21297 0.057409 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 121617006 121622006 DEB1:NM_026794 0 +
41782 49 1 16462 0.002004 19771 0.053975 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 120478133 120483133 RPL14:NM_025974 0 +
41779 57 7 16462 0.002004 16616 0.047372 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 120210690 120215690 MYRIP:NM_144557 0 +
41775 96 46 16462 0.002004 17545 0.049301 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 120017016 120022016 SLC25A38:NM_144793 0 +
41771 16 34 15703.5 0.002 22215 0.05954 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 119891275 119896275 CSRNP1:NM_153287 0 -
41768 80 30 17845.5 0.002019 18509 0.051218 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 119801512 119806512 WDR48:NM_026236 0 +
41762 70 20 17266.5 0.002005 23499 0.06252 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 119263998 119268998 XYLB:NM_001033209 0 +
41758 40 10 17498.5 0.002006 21237 0.057277 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 119138309 119143309 NR_033303:NR_033303 0 -
41757 62 12 16462 0.002004 21719.5 0.058406 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 119115722 119120722 SLC22A13:NM_133980 0 -
41754 36 14 17498.5 0.002006 28776 0.08005 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 119009095 119014095 DLEC1:NM_177117 0 +
41727 95 45 18828.5 0.002185 24761 0.065747 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 113963971 113968971 CT025531.3:NM_001101510 0 +
41722 63 13 15544 0.001953 17397 0.048961 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 112134280 112139280 AC113095.1:NR_015468:NR_033431:NR_033432:NR_033433 0 +
41718 41 9 15762 0.002002 24412.5 0.064819 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 111339084 111344084 DCLK3:NM_172928 0 +
41703 6 44 18305.5 0.002101 18810 0.051864 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 110726693 110731693 PRSS43:NM_199471 0 +
41691 98 48 16462 0.002004 21041.5 0.056768 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 110308213 110313213 PTPN23:NM_001081043 0 -
41684 65 15 18754 0.002183 11230 0.035889 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 109775582 109780582 CDC25A:NM_007658 0 +
41681 35 15 16462 0.002004 27483 0.074309 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 109731444 109736444 3000002C10RIK:NR_033215 0 -
41676 52 2 15565.5 0.001967 18499.5 0.051205 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 109468275 109473275 FBXW15:NM_199036 0 -
41674 97 47 18828.5 0.002185 13806.5 0.041497 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 109349153 109354153 FBXW16:NM_177070 0 -
41669 51 1 17767 0.002014 26065.5 0.069475 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 109095988 109100988 FBXW13:NM_177598 0 -
41658 32 18 18792 0.002184 26381 0.070474 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 108853289 108858289 COL7A1:NM_007738 0 +
41628 56 6 18630.5 0.002178 23808 0.063263 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 108196752 108201752 AMT:NM_001013814 0 +
41621 56 6 18702 0.002182 24771 0.065779 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 107977633 107982633 RNF123:NM_032543 0 -
41619 11 39 17266.5 0.002005 22415 0.060003 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 107902478 107907478 IP6K1:NM_013785 0 +
41614 22 28 18920 0.002186 21644 0.058249 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 107850793 107855793 TRAIP:NM_011634 0 +
41591 90 40 17498.5 0.002006 20385 0.055251 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 107433775 107438775 TMEM115:NM_019704 0 +
41589 31 19 17824.5 0.002018 25361 0.067298 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 107240470 107245470 6430571L13RIK:NM_175486 0 +
41586 15 35 18828.5 0.002185 25288.5 0.067109 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 107189707 107194707 MAPKAPK3:NM_178907 0 -
41569 86 36 17266.5 0.002005 28142 0.076938 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 106348470 106353470 ABHD14B:NM_029631 0 +
41563 18 32 17498.5 0.002006 19659 0.053724 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 106147784 106152784 ALAS1:NM_020559 0 -
41553 100 50 16462 0.002004 26754 0.071671 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 105542824 105547824 PIK3R4:NM_001081309 0 +
41551 36 14 16462 0.002004 17453.5 0.049103 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 105295221 105300221 ASTE1:NM_025651:NM_001164828 0 +
41550 63 13 17266.5 0.002005 17601 0.049414 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 105295116 105300116 NEK11:NM_172461 0 -
41541 57 7 16462 0.002004 17418 0.049004 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 103962950 103967950 UBA5:NM_025692 0 -
41537 4 46 16462 0.002004 14966 0.044015 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 103265609 103270609 CDV3:NM_175565:NM_175833:NM_001134427:NM_001134426 0 -
41534 91 41 17956.5 0.002024 28931 0.08098 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 103130115 103135115 TRF:NM_133977 0 -
41533 81.5 31.5 16462 0.002004 12495.5 0.038618 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 103101894 103106894 SRPRB:NM_009275 0 -
41528 53 3 15560.5 0.001964 15166 0.04442 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 102617633 102622633 AMOTL2:NM_019764 0 +
41525 89 39 16462 0.002004 27064 0.072713 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 102405967 102410967 KY:NM_024291 0 +
41520 15 35 17266.5 0.002005 13351 0.040458 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 100541541 100546541 STAG1:NM_009282 0 +
41513 81 31 16462 0.002004 11672 0.036871 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 99510420 99515420 A4GNT:NM_001077424 0 +
41499 8 42 16462 0.002004 12573 0.038812 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 98762685 98767685 2410012M07RIK:NM_028033 0 +
41497 17 33 15762 0.002002 14994.5 0.044077 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 98740505 98745505 AC121937.1:NM_001134660 0 +
41495 47 3 16462 0.002004 20813 0.056277 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 98461649 98466649 COPB2:NM_015827 0 +
41493 60 10 17266.5 0.002005 28301 0.0777 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 98388455 98393455 RBP2:NM_009034 0 +
41476 78 28 16462 0.002004 15370 0.044849 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 95743197 95748197 PLS1:NM_001033210 0 -
41468 65 15 17266.5 0.002005 14716.5 0.043507 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 92434560 92439560 PLOD2:NM_011961:NM_001142916 0 +
41467 49 1 17749.5 0.002013 15834.5 0.045832 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 92435206 92440206 NR_029474:NR_029474 0 -
41466 66 16 16462 0.002004 10686 0.034719 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 92349715 92354715 PLSCR4:NM_178711 0 +
41455 46 4 17667 0.002009 25504.5 0.067743 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 89802112 89807112 RASGRF1:NM_001039655:NM_011245 0 +
41443 52 2 16462 0.002004 12836.5 0.039395 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 88440357 88445357 4930422I07RIK:NM_001142943:NM_001163061 0 +
41440 32 18 15676.5 0.001999 18350 0.050953 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 88219946 88224946 NT5E:NM_011851 0 +
41432 98.5 48.5 16462 0.002004 7021 0.025639 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 86587446 86592446 ME1:NM_008615 0 -
41424 85 35 17498.5 0.002006 4525 0.018227 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 83839887 83844887 BCKDHB:NM_199195 0 +
41423 65.5 15.5 16462 0.002004 14128.5 0.042261 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 83725795 83730795 TTK:NM_001110265:NM_009445 0 +
41419 53 3 17923.5 0.002023 11300 0.036038 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 83037713 83042713 HMGN3:NM_175074:NM_026122 0 -
41417 92 42 17498.5 0.002006 9858 0.032831 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 82720912 82725912 IRAK1BP1:NM_022986:NM_001168240 0 +
41414 45 5 16462 0.002004 9753 0.032609 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 80356544 80361544 IMPG1:NM_022016 0 -
41413 41 9 17589 0.002007 10054 0.033315 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 80010340 80015340 MYO6:NM_001039546 0 +
41408 16 34 17874.5 0.002021 24109 0.063987 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 79563984 79568984 COL12A1:NM_007730 0 -
41400 16 34 15639 0.001994 22031 0.059112 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 78192451 78197451 GSTA2:NM_008182 0 -
41392 90 40 16462 0.002004 14708 0.043487 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 77897264 77902264 GCM1:NM_008103 0 +
41386 58 8 18792 0.002184 10696 0.034735 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 76891087 76896087 TINAG:NM_012033 0 -
41380 48 2 16462 0.002004 12164 0.037939 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 75529362 75534362 SCG3:NM_009130:NM_001164790 0 -
41379 40 10 15215 0.001872 10959.5 0.035278 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 75471038 75476038 LYSMD2:NM_027309 0 +
41360 41 9 16462 0.002004 19444.5 0.053226 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 72804091 72809091 CCPG1:NM_026314:NM_001163725 0 +
41358 13 37 17266.5 0.002005 9729 0.032553 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 72652580 72657580 PRTG:NM_175485 0 +
41337 1 49 16462 0.002004 17021 0.048175 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 69857856 69862856 GTF2A2:NM_001039519 0 +
41333 47 3 16462 0.002004 13964 0.041904 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 69243304 69248304 NARG2:NM_145618 0 +
41328 24 26 17498.5 0.002006 20084 0.054622 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 67604743 67609743 C2CD4B:NM_001081314 0 +
41321 39 11 15801.5 0.002003 20403 0.055287 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 66680012 66685012 APH1C:NM_026674 0 -
41314 34 16 17633 0.002008 18012 0.050277 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 65971917 65976917 FAM96A:NM_026635 0 +
41313 33 17 15801.5 0.002003 19680 0.05377 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 65970192 65975192 SNX1:NM_019727 0 -
41310 49 1 16462 0.002004 14236 0.042459 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 65754316 65759316 CSNK1G1:NM_173185 0 +
41309 24 26 16462 0.002004 14599 0.043285 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr9 65735629 65740629 2810417H13RIK:NM_026515 0 +
