chr1	56694294	56694295	HSFY2:NM_027661	0.0	-
chr1	57028177	57028178	SATB2:NM_139146	0.0	-
chr1	57028312	57028313	AC101777.1:NR_024326	0.0	+
chr1	57028312	57028313	NR_024325:NR_024325	0.0	+
chr1	57434463	57434464	1700066M21RIK:NM_028546	0.0	+
chr1	57463517	57463518	1110034B05RIK:NR_004860:NM_001037742:NM_001114102	0.0	-
chr1	57463391	57463392	9430016H08RIK:NM_001081181	0.0	+
chr1	57831704	57831705	SPATS2L:NM_144882:NM_001164566	0.0	+
chr1	58026927	58026928	KCTD18:NR_027630:NM_001159864:NM_030211:NM_001159865	0.0	-
chr1	58052817	58052818	SGOL2:NM_199007	0.0	+
chr1	58086812	58086813	AOX1:NM_009676	0.0	+
chr1	58169979	58169980	AOX3:NM_023617	0.0	+
chr1	58267240	58267241	AOX4:NM_023631	0.0	+
chr1	58335169	58335170	AOX3L1:NM_001008419	0.0	+
chr1	58449979	58449980	BZW1:NM_025824	0.0	+
chr1	58480931	58480932	CLK1:NM_001042634:NR_027854:NR_027853	0.0	-
chr1	58502329	58502330	PPIL3:NM_027351:NM_027374	0.0	-
chr1	58504476	58504477	NIF3L1:NM_022988	0.0	+
chr1	58561762	58561763	ORC2L:NM_008765:NM_001025378	0.0	-
chr1	58643176	58643177	FAM126B:NM_172513	0.0	-
chr1	58643442	58643443	NDUFB3:NM_025597	0.0	+
chr1	58752832	58752833	ALS2CR12:NM_175370	0.0	-
chr1	58770129	58770130	CFLAR:NM_009805:NM_207653	0.0	+
chr1	58852217	58852218	CASP8:NM_009812:NM_001080126	0.0	+
chr1	59030325	59030326	TRAK2:NM_172406	0.0	-
chr1	59030414	59030415	STRADB:NM_172656	0.0	+
chr1	59151743	59151744	ALS2CR11:NM_175200	0.0	-
chr1	59176939	59176940	ALS2CR4:NM_001033449:NM_001037812	0.0	-
chr1	59220232	59220233	MPP4:NM_145143:NM_001164682	0.0	-
chr1	59294074	59294075	ALS2:NM_001159948:NM_028717:NM_146109	0.0	-
chr1	59313750	59313751	CDK15:NM_001033373	0.0	+
chr1	59538990	59538991	FZD7:NM_008057	0.0	+
chr1	59573107	59573108	GM973:NM_001013771	0.0	+
chr1	59727677	59727678	SUMO1:NM_009460	0.0	-
chr1	59741849	59741850	NOP58:NM_018868	0.0	+
chr1	59748801	59748802	SNORD70:NR_028554	0.0	+
chr1	59761651	59761652	NR_028521:NR_028521	0.0	+
chr1	59821480	59821481	BMPR2:NM_007561	0.0	+
chr1	59969849	59969850	FAM117B:NM_001037725	0.0	+
chr1	60099930	60099931	ICA1L:NM_027407	0.0	-
chr1	60154721	60154722	WDR12:NM_021312	0.0	-
chr1	60155124	60155125	CARF:NM_139150	0.0	+
chr1	60237442	60237443	NBEAL1:NM_173444	0.0	+
chr1	60400215	60400216	CYP20A1:NM_030013	0.0	+
chr1	60466641	60466642	ABI2:NM_198127	0.0	+
chr1	60623608	60623609	RAPH1:NM_001045513	0.0	-
chr1	60803231	60803232	CD28:NM_007642	0.0	+
chr1	60965868	60965869	CTLA4:NM_009843	0.0	+
chr1	61034757	61034758	ICOS:NM_017480	0.0	+
chr1	61685397	61685398	PARD3B:NM_001081050	0.0	+
chr1	62749890	62749891	NRP2:NM_001077407:NM_001077406:NM_001077403:NM_010939:NM_001077405:NM_001077404	0.0	+
chr1	63160840	63160841	INO80D:NM_001081436:NM_001114609	0.0	-
chr1	63223395	63223396	NDUFS1:NM_145518:NM_001160040:NM_001160039:NM_001160038	0.0	-
chr1	63223404	63223405	EEF1B2:NM_018796	0.0	+
chr1	63225596	63225597	SNORA41:NR_028558	0.0	+
chr1	63260782	63260783	GPR1:NM_146250	0.0	-
chr1	63319842	63319843	ZDBF2:NM_028673	0.0	+
chr1	63492477	63492478	ADAM23:NM_011780:NM_001177600	0.0	+
chr1	63733500	63733501	DYTN:NM_001081658	0.0	-
chr1	63776891	63776892	MDH1B:NM_029696	0.0	-
chr1	63777198	63777199	FASTKD2:NM_172422	0.0	+
chr1	64011300	64011301	RP23-374K2.1:NR_027824	0.0	+
chr1	64167962	64167963	KLF7:NM_033563	0.0	-
chr1	64579377	64579378	CREB1:NM_001037726:NM_133828:NM_009952	0.0	+
chr1	64663741	64663742	FAM119A:NM_025964	0.0	-
chr1	64737918	64737919	CCNYL1:NM_001097644	0.0	+
chr1	64784323	64784324	FZD5:NM_022721:NM_001042659	0.0	-
chr1	65003397	65003398	PLEKHM3:NM_001039493	0.0	-
chr1	65079321	65079322	4921521F21RIK:NM_027582	0.0	-
chr1	65097736	65097737	CRYGE:NM_007777	0.0	-
chr1	65110013	65110014	CRYGD:NM_007776	0.0	-
chr1	65120094	65120095	CRYGC:NM_001082573:NM_007775	0.0	-
chr1	65128840	65128841	CRYGB:NM_144761	0.0	-
chr1	65149936	65149937	CRYGA:NM_007774	0.0	-
chr1	65169766	65169767	D630023F18RIK:NM_175293	0.0	-
chr1	65233052	65233053	IDH1:NM_010497:NM_001111320	0.0	-
chr1	65233258	65233259	PIKFYVE:NM_011086	0.0	+
chr1	65357830	65357831	PTH2R:NM_139270	0.0	+
chr1	65973095	65973096	CRYGF:NM_027010	0.0	+
chr1	66221902	66221903	MTAP2:NM_001039934:NM_008632	0.0	+
chr1	66515020	66515021	UNC80:NM_175510	0.0	+
chr1	66747466	66747467	RPE:NM_025683	0.0	+
chr1	66864168	66864169	1110028C15RIK:NM_177645:NM_001122738	0.0	-
chr1	66909840	66909841	ACADL:NM_007381	0.0	-
chr1	66991629	66991630	MYL1:NM_001113387:NM_021285	0.0	-
chr1	67085438	67085439	LANCL1:NM_021295	0.0	-
chr1	67169639	67169640	CPS1:NM_001080809	0.0	+
chr1	69154632	69154633	ERBB4:NM_010154	0.0	-
chr1	69732533	69732534	IKZF2:NM_011770	0.0	-
chr1	69873561	69873562	SPAG16:NM_029160:NM_025728	0.0	+
chr1	70772288	70772289	VWC2L:NM_177164	0.0	+
chr1	71149545	71149546	BARD1:NM_007525	0.0	-
chr1	71461483	71461484	ABCA12:NM_175210	0.0	-
chr1	71603729	71603730	ATIC:NM_026195	0.0	+
chr1	71699744	71699745	FN1:NM_010233	0.0	-
chr1	71934685	71934686	NR_027659:NR_027659:NR_027658	0.0	+
chr1	72258880	72258881	MREG:NM_001005423	0.0	-
chr1	72330887	72330888	PECR:NM_023523	0.0	-
chr1	72330946	72330947	TMEM169:NM_175564	0.0	+
chr1	72353994	72353995	XRCC5:NM_009533	0.0	+
chr1	72583137	72583138	MARCH4:NM_001045533	0.0	-
chr1	72629824	72629825	SMARCAL1:NM_018817	0.0	+
chr1	72747137	72747138	ANKAR:NM_176980	0.0	-
chr1	72757833	72757834	RPL37A:NM_009084	0.0	+
chr1	72871076	72871077	IGFBP2:NM_008342	0.0	+
chr1	72921438	72921439	IGFBP5:NM_010518	0.0	-
chr1	73062472	73062473	TNP1:NM_009407	0.0	-
chr1	73454142	73454143	NR_003202:NR_003202	0.0	-
chr1	74171020	74171021	TNS1:NM_027884	0.0	-
chr1	74172114	74172115	RUFY4:NM_001034060:NM_001170641	0.0	+
chr1	74200567	74200568	CXCR2:NM_009909	0.0	+
chr1	74241204	74241205	IL8RA:NM_178241	0.0	-
chr1	74283123	74283124	ARPC2:NM_029711	0.0	+
chr1	74325173	74325174	GPBAR1:NM_174985	0.0	+
chr1	74331239	74331240	AAMP:NM_146110	0.0	-
chr1	74331607	74331608	PNKD:NM_025580:NM_001039509:NM_019999	0.0	+
chr1	74350909	74350910	TMBIM1:NM_027154	0.0	-
chr1	74408681	74408682	GM216:NM_001033345	0.0	+
chr1	74421776	74421777	SLC11A1:NM_013612	0.0	+
chr1	74438182	74438183	CTDSP1:NM_153088	0.0	+
chr1	74440883	74440884	MMU-MIR-26B:NR_029743	0.0	+
chr1	74455957	74455958	VIL1:NM_009509	0.0	+
chr1	74590859	74590860	USP37:NM_176972	0.0	-
chr1	74552633	74552634	RQCD1:NM_021383	0.0	+
chr1	74589462	74589463	PLCD4:NM_001081456:NM_148937	0.0	+
chr1	74634601	74634602	ZFP142:NM_029888	0.0	-
chr1	74634934	74634935	BCS1L:NM_025784	0.0	+
chr1	74647970	74647971	RNF25:NM_021313	0.0	-
chr1	74648028	74648029	STK36:NM_175031	0.0	+
chr1	74708327	74708328	TTLL4:NM_001014974	0.0	+
chr1	74760147	74760148	CYP27A1:NM_024264	0.0	+
chr1	74795528	74795529	PRKAG3:NM_153744	0.0	-
chr1	74818465	74818466	WNT6:NM_009526	0.0	+
chr1	74838592	74838593	WNT10A:NM_009518	0.0	+
chr1	74901602	74901603	NM_009872:NM_009872	0.0	+
chr1	74931981	74931982	FEV:NM_153111	0.0	-
chr1	74939708	74939709	CRYBA2:NM_021541	0.0	-
chr1	74947294	74947295	MMU-MIR-375:NR_029876	0.0	-
chr1	74982172	74982173	CCDC108:NM_001039495	0.0	-
chr1	74998224	74998225	IHH:NM_010544	0.0	-
chr1	75121799	75121800	NHEJ1:NM_029342	0.0	-
chr1	75130463	75130464	SLC23A3:NM_194333	0.0	-
chr1	75138941	75138942	1810031K17RIK:NM_026977	0.0	-
chr1	75139359	75139360	FAM134A:NM_170755	0.0	+
chr1	75165219	75165220	ZFAND2B:NM_001159906:NM_001159905:NM_026846	0.0	+
chr1	75176856	75176857	ABCB6:NM_023732	0.0	-
chr1	75188496	75188497	ATG9A:NM_001003917	0.0	-
chr1	75188708	75188709	ANKZF1:NM_026187	0.0	+
chr1	75207352	75207353	GLB1L:NM_029010	0.0	-
chr1	75207403	75207404	STK16:NM_011494	0.0	+
chr1	75215827	75215828	TUBA4A:NM_009447	0.0	-
chr1	75232997	75232998	DNAJB2:NM_020266:NM_178055:NM_001159883:NM_001159884:NM_001159885	0.0	+
chr1	75260782	75260783	PTPRN:NM_008985	0.0	-
chr1	75274954	75274955	RESP18:NM_009049	0.0	-
chr1	75314211	75314212	DNPEP:NM_016878:NM_001110831	0.0	-
chr1	75356918	75356919	DES:NM_010043	0.0	+
chr1	75371871	75371872	SPEG:NM_007463:NM_001085371:NM_001085370:NM_001173477	0.0	+
chr1	75432517	75432518	GMPPA:NM_133708	0.0	+
chr1	75447084	75447085	ACCN4:NM_183022	0.0	+
chr1	75476045	75476046	CHPF:NM_001001565:NM_001001566	0.0	-
chr1	75476106	75476107	TMEM198:NM_177056	0.0	+
chr1	75503026	75503027	OBSL1:NM_178884	0.0	-
chr1	75503651	75503652	INHA:NM_010564	0.0	+
chr1	75518103	75518104	STK11IP:NM_027886	0.0	+
chr1	75542840	75542841	SLC4A3:NM_009208	0.0	+
chr1	77511662	77511663	EPHA4:NM_007936	0.0	-
chr1	78193710	78193711	PAX3:NM_008781:NM_001159520	0.0	-
chr1	78306920	78306921	SGPP2:NM_001004173	0.0	+
chr1	78485420	78485421	FARSB:NM_011811	0.0	-
chr1	78507634	78507635	MOGAT1:NM_026713	0.0	+
chr1	78654399	78654400	UTP14B:NM_001001981:NM_001136226	0.0	+
chr1	78654399	78654400	ACSL3:NM_001033606:NM_028817:NM_001136222	0.0	+
chr1	78813523	78813524	KCNE4:NM_021342	0.0	+
chr1	79436664	79436665	SCG2:NM_009129	0.0	-
chr1	79668546	79668547	AP1S3:NM_183027	0.0	-
chr1	79758343	79758344	WDFY1:NM_001111279:NM_027057	0.0	-
chr1	79772592	79772593	MRPL44:NM_001081210	0.0	+
chr1	79855239	79855240	SERPINE2:NM_009255	0.0	-
chr1	80210518	80210519	FAM124B:NM_173425	0.0	-
chr1	80337004	80337005	CUL3:NM_016716	0.0	-
chr1	80755127	80755128	DOCK10:NM_175291	0.0	-
chr1	81073891	81073892	9430031J16RIK:NM_172849	0.0	+
chr1	82288013	82288014	IRS1:NM_010570	0.0	-
chr1	82313153	82313154	RHBDD1:NM_029777:NM_001122685	0.0	+
chr1	82583423	82583424	COL4A4:NM_007735	0.0	-
chr1	82583495	82583496	COL4A3:NM_007734	0.0	+
chr1	82721492	82721493	MFF:NM_029409	0.0	+
chr1	82765030	82765031	TM4SF20:NM_025453	0.0	-
chr1	82836057	82836058	AGFG1:NM_010472	0.0	+
chr1	83035022	83035023	SLC19A3:NM_030556	0.0	-
chr1	83113340	83113341	CCL20:NM_016960:NM_001159738	0.0	+
chr1	83156336	83156337	WDR69:NM_027725:NR_027636	0.0	+
chr1	83404774	83404775	SPHKAP:NM_172430	0.0	-
chr1	84281219	84281220	PID1:NM_001003948	0.0	-
chr1	84692795	84692796	DNER:NM_152915	0.0	-
chr1	84835878	84835879	TRIP12:NM_133975	0.0	-
chr1	84836415	84836416	FBXO36:NM_025386	0.0	+
chr1	84931657	84931658	SLC16A14:NM_027921	0.0	-
chr1	85106427	85106428	A530032D15RIK:NM_213615	0.0	-
